"stock_id","SKU","Image_URL","category","Title","description","long_description","price","instock","managestock","virtual","downloadable","tax_status","tax_class","allow_backorders","shipping_weight","shipping_length","shipping_width","shipping_height","shipping_class","cross_sell_SKUs","upsell_SKUs","tags",
"Brooch-Piper-Female","Brooch-Piper-Female",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/Brooch-Piper-Female.jpg","Brooch (jewelry)","Brooch ? Piper - Female","Brooch ? Piper - Female","Brooch ? Piper - Female","19","2","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"Brooch-Piper-Standing","Brooch-Piper-Standing",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/Brooch-Piper-Standing.jpg","Brooch (jewelry)","Brooch ? Piper - Standing","Brooch ? Piper - Standing","Brooch ? Piper - Standing","19","","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"Brooch-TrebleClef","Brooch-TrebleClef",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/Brooch-TrebleClef.jpg","Brooch (jewelry)","Brooch ? Treble Clef","Brooch ? Treble Clef","Brooch ? Treble Clef","18.1","2","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"Bus-Card-hold-dancer","Bus-Card-hold-dancer",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/Bus-Card-hold-dancer.jpg","Novelty","Business Card Holder ? dancer","Business Card Holder ? dancer","Business Card Holder ? dancer","27.62","1","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"Bus-Card-hold-Drummer","Bus-Card-hold-Drummer",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/Bus-Card-hold-Drummer.jpg","Novelty","Business Card Holder ? Drummer","Business Card Holder ? Drummer","Business Card Holder ? Drummer","27.62","","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"Bus-Card-hold-piper","Bus-Card-hold-piper",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/Bus-Card-hold-piper.jpg","Novelty","Business Card Holder ? Piper","Business Card Holder ? Piper","Business Card Holder ? Piper","27.62","1","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"Bus-Card-hold-Thistle","Bus-Card-hold-Thistle",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/Bus-Card-hold-Thistle.jpg","Novelty","Business Card Holder ? Thistle","Business Card Holder ? Thistle","Business Card Holder ? Thistle","27.62","","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"Champagne-Claddagh","Champagne-Claddagh",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/Champagne-Claddagh.jpg","Glassware","Champagne Glass ? Claddagh","Champagne Glass ? Claddagh","Champagne Glass ? Claddagh","19.1666666667","1","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"Champagne-dancer","Champagne-dancer",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/Champagne-dancer.jpg","Glassware","Champagne Glass ? dancer","Champagne Glass ? dancer","Champagne Glass ? dancer","19.1666666667","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"Champagne-Thistle","Champagne-Thistle",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/Champagne-Thistle.jpg","Glassware","Champagne Glass ? Thistle","Champagne Glass ? Thistle","Champagne Glass ? Thistle","19.1666666667","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"Charm-Cherub","Charm-Cherub",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/Charm-Cherub.jpg","Charm","Charm ? Cherub","Charm ? Cherub","Charm ? Cherub","2.86","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"Charm-Cross","Charm-Cross",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/Charm-Cross.jpg","Charm","Charm ? Cross","Charm ? Cross","Charm ? Cross","2.86","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"Charm-Cross-Celtic-High","Charm-Cross-Celtic-High",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/Charm-Cross-Celtic-High.jpg","Charm","Charm ? Cross-Celtic-High","Charm ? Cross-Celtic-High","Charm ? Cross-Celtic-High","5.71","","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"Charm-Cross-Meditation","Charm-Cross-Meditation",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/Charm-Cross-Meditation.jpg","Charm","Charm ? Cross-Meditation","Charm ? Cross-Meditation","Charm ? Cross-Meditation","5.71","","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"Charm-Dancer","Charm-Dancer",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/Charm-Dancer.jpg","Charm","Charm ? Highland Dancer","Charm ? Highland Dancer","Charm ? Highland Dancer","2.86","5","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"Charm-Dolphin","Charm-Dolphin",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/Charm-Dolphin.jpg","Charm","Charm ? Dolphin","Charm ? Dolphin","Charm ? Dolphin","2.86","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"Charm-Flower","Charm-Flower",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/Charm-Flower.jpg","Charm","Charm ? Flower","Charm ? Flower","Charm ? Flower","2.86","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"Charm-Heart","Charm-Heart",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/Charm-Heart.jpg","Charm","Charm ? Heart","Charm ? Heart","Charm ? Heart","2.86","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"Charm-Piano","Charm-Piano",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/Charm-Piano.jpg","Charm","Charm ? Piano","Charm ? Piano","Charm ? Piano","2.86","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"Charm-SeaHorses","Charm-SeaHorses",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/Charm-SeaHorses.jpg","Charm","Charm ? SeaHorses","Charm ? SeaHorses","Charm ? SeaHorses","5","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"Charm-Star","Charm-Star",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/Charm-Star.jpg","Charm","Charm ? Star","Charm ? Star","Charm ? Star","2.86","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"Charm-TrebleClef","Charm-TrebleClef",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/Charm-TrebleClef.jpg","Charm","Charm ? TrebleClef","Charm ? TrebleClef","Charm ? TrebleClef","2.86","2","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"Coaster-ML","Coaster-ML",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/Coaster-ML.jpg","Novelty","Coaster ? Maple Leaf","Coaster ? Maple Leaf","Coaster ? Maple Leaf","16","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"Coaster-ML-set","Coaster-ML-set",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/Coaster-ML-set.jpg","Novelty","Coaster ? Maple Leaf Set of 4 with stand","Coaster ? Maple Leaf Set of 4 with stand","Coaster ? Maple Leaf Set of 4 with stand","75","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"DreamDuffel-AccBox-Black","DreamDuffel-AccBox-Black",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/DreamDuffel-AccBox-Black.jpg","Highland Dance","Dream Duffel AccBox Black","Dream Duffel AccBox Black","Dream Duffel AccBox Black","15","","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"DreamDuffel-Attitude","DreamDuffel-Attitude",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/DreamDuffel-Attitude.jpg","Highland Dance","Dream Duffel Attitude","Dream Duffel Attitude","Dream Duffel Attitude","50","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"DreamDuffel-Backpack-A-Black","DreamDuffel-Backpack-A-Black",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/DreamDuffel-Backpack-A-Black.jpg","Highland Dance","Dream Duffel Backpack A Black","Dream Duffel Backpack A Black","Dream Duffel Backpack A Black","70","","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"DreamDuffel-Backpack-B-Black","DreamDuffel-Backpack-B-Black",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/DreamDuffel-Backpack-B-Black.jpg","Highland Dance","Dream Duffel Backpack B Black","Dream Duffel Backpack B Black","Dream Duffel Backpack B Black","75","","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"DreamDuffel-Backpack-B-Pink","DreamDuffel-Backpack-B-Pink",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/DreamDuffel-Backpack-B-Pink.jpg","Highland Dance","Dream Duffel Backpack B Pink","Dream Duffel Backpack B Pink","Dream Duffel Backpack B Pink","75","","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"DreamDuffel-Backpack-B-Purple","DreamDuffel-Backpack-B-Purple",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/DreamDuffel-Backpack-B-Purple.jpg","Highland Dance","Dream Duffel Backpack B Purple","Dream Duffel Backpack B Purple","Dream Duffel Backpack B Purple","75","","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"DreamDuffel-Black-Large","DreamDuffel-Black-Large",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/DreamDuffel-Black-Large.jpg","Highland Dance","Dream Duffel Large Bag Black","Dream Duffel Large Bag Black","Dream Duffel Large Bag Black","9999999","","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"DreamDuffel-Black-Large-Package","DreamDuffel-Black-Large-Package",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/DreamDuffel-Black-Large-Package.jpg","Highland Dance","Dream Duffel Large Bag Black Package","Dream Duffel Large Bag Black Package","Dream Duffel Large Bag Black Package","270","","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"DreamDuffel-Black-Medium","DreamDuffel-Black-Medium",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/DreamDuffel-Black-Medium.jpg","Highland Dance","Dream Duffel Medium Bag Black","Dream Duffel Medium Bag Black","Dream Duffel Medium Bag Black","9999999","","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"DreamDuffel-Black-Medium-Package","DreamDuffel-Black-Medium-Package",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/DreamDuffel-Black-Medium-Package.jpg","Highland Dance","Dream Duffel Medium Bag Black Package","Dream Duffel Medium Bag Black Package","Dream Duffel Medium Bag Black Package","240","","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"DreamDuffel-Black-Sm","DreamDuffel-Black-Sm",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/DreamDuffel-Black-Sm.jpg","Highland Dance","Dream Duffel Small Bag Black","Dream Duffel Small Bag Black","Dream Duffel Small Bag Black","9999999","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"DreamDuffel-Black-Small","DreamDuffel-Black-Small",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/DreamDuffel-Black-Small.jpg","Highland Dance","Dream Duffel Small Bag Black","Dream Duffel Small Bag Black","Dream Duffel Small Bag Black","230","","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"DreamDuffel-Black-Small-Package","DreamDuffel-Black-Small-Package",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/DreamDuffel-Black-Small-Package.jpg","Highland Dance","Dream Duffel Small Bag Black Package","Dream Duffel Small Bag Black Package","Dream Duffel Small Bag Black Package","245","","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"DreamDuffel-CaddyBag-Black","DreamDuffel-CaddyBag-Black",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/DreamDuffel-CaddyBag-Black.jpg","Highland Dance","Dream Duffel CaddyBag Black","Dream Duffel CaddyBag Black","Dream Duffel CaddyBag Black","35","","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"DreamDuffel-Change-Tent","DreamDuffel-Change-Tent",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/DreamDuffel-Change-Tent.jpg","Highland Dance","Dream Duffel Change Tent","Dream Duffel Change Tent","Dream Duffel Change Tent","115","","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"DreamDuffel-Garment-Bag","DreamDuffel-Garment-Bag",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/DreamDuffel-Garment-Bag.jpg","Highland Dance","Dream Duffel Garment Bag","Dream Duffel Garment Bag","Dream Duffel Garment Bag","45","","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"DreamDuffel-Garment-Bag-Gusset","DreamDuffel-Garment-Bag-Gusset",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/DreamDuffel-Garment-Bag-Gusset.jpg","Highland Dance","Dream Duffel Garment Bag Gusset","Dream Duffel Garment Bag Gusset","Dream Duffel Garment Bag Gusset","50","","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"DreamDuffel-Garment-Bag-Gusset-S","DreamDuffel-Garment-Bag-Gusset-S",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/DreamDuffel-Garment-Bag-Gusset-S.jpg","Highland Dance","Dream Duffel Garment Bag Gusset Short","Dream Duffel Garment Bag Gusset Short","Dream Duffel Garment Bag Gusset Short","","","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"DreamDuffel-Garment-Bag-Short","DreamDuffel-Garment-Bag-Short",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/DreamDuffel-Garment-Bag-Short.jpg","Highland Dance","Dream Duffel Garment Bag Short","Dream Duffel Garment Bag Short","Dream Duffel Garment Bag Short","40","","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"DreamDuffel-Hangers3-Black","DreamDuffel-Hangers3-Black",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/DreamDuffel-Hangers3-Black.jpg","Highland Dance","Dream Duffel Hangers3 Black","Dream Duffel Hangers3 Black","Dream Duffel Hangers3 Black","15","","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"DreamDuffel-Hanging-Black","DreamDuffel-Hanging-Black",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/DreamDuffel-Hanging-Black.jpg","Highland Dance","Dream Duffel Hanging Black","Dream Duffel Hanging Black","Dream Duffel Hanging Black","40","","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"DreamDuffel-Recital-Black-Small","DreamDuffel-Recital-Black-Small",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/DreamDuffel-Recital-Black-Small.jpg","Highland Dance","Dream Duffel Recital Bag Black","Dream Duffel Recital Bag Black","Dream Duffel Recital Bag Black","200","","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"DreamDuffel-RollUp-Black","DreamDuffel-RollUp-Black",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/DreamDuffel-RollUp-Black.jpg","Highland Dance","Dream Duffel RollUp Black","Dream Duffel RollUp Black","Dream Duffel RollUp Black","35","","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"DreamDuffel-Silver-Medium","DreamDuffel-Silver-Medium",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/DreamDuffel-Silver-Medium.jpg","Highland Dance","Dream Duffel Medium Bag Silver","Dream Duffel Medium Bag Silver","Dream Duffel Medium Bag Silver","9999999","","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"DreamDuffel-Silver-Small","DreamDuffel-Silver-Small",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/DreamDuffel-Silver-Small.jpg","Highland Dance","Dream Duffel Small Bag Silver","Dream Duffel Small Bag Silver","Dream Duffel Small Bag Silver","260","","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
